    8  257
  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00
  0.00000E+00 -0.43514E-05 -0.87029E-05 -0.13054E-04 -0.17406E-04 -0.21757E-04 -0.26109E-04 -0.30460E-04
 -0.34811E-04 -0.39162E-04 -0.43514E-04 -0.47865E-04 -0.52215E-04 -0.56566E-04 -0.60916E-04 -0.65266E-04
 -0.69615E-04 -0.73963E-04 -0.78311E-04 -0.82658E-04 -0.87004E-04 -0.91349E-04 -0.95692E-04 -0.10003E-03
 -0.10437E-03 -0.10871E-03 -0.11305E-03 -0.11738E-03 -0.12171E-03 -0.12603E-03 -0.13036E-03 -0.13467E-03
 -0.13899E-03 -0.14330E-03 -0.14760E-03 -0.15190E-03 -0.15619E-03 -0.16047E-03 -0.16474E-03 -0.16901E-03
 -0.17327E-03 -0.17752E-03 -0.18176E-03 -0.18598E-03 -0.19020E-03 -0.19440E-03 -0.19859E-03 -0.20277E-03
 -0.20693E-03 -0.21107E-03 -0.21520E-03 -0.21931E-03 -0.22340E-03 -0.22747E-03 -0.23152E-03 -0.23555E-03
 -0.23956E-03 -0.24354E-03 -0.24749E-03 -0.25143E-03 -0.25533E-03 -0.25920E-03 -0.26305E-03 -0.26686E-03
 -0.27065E-03 -0.27440E-03 -0.27811E-03 -0.28180E-03 -0.28544E-03 -0.28905E-03 -0.29262E-03 -0.29615E-03
 -0.29964E-03 -0.30309E-03 -0.30649E-03 -0.30985E-03 -0.31316E-03 -0.31643E-03 -0.31966E-03 -0.32283E-03
 -0.32595E-03 -0.32903E-03 -0.33205E-03 -0.33502E-03 -0.33794E-03 -0.34081E-03 -0.34362E-03 -0.34637E-03
 -0.34907E-03 -0.35171E-03 -0.35429E-03 -0.35681E-03 -0.35928E-03 -0.36168E-03 -0.36403E-03 -0.36631E-03
 -0.36853E-03 -0.37069E-03 -0.37278E-03 -0.37481E-03 -0.37678E-03 -0.37868E-03 -0.38051E-03 -0.38228E-03
 -0.38399E-03 -0.38563E-03 -0.38720E-03 -0.38870E-03 -0.39014E-03 -0.39150E-03 -0.39280E-03 -0.39403E-03
 -0.39520E-03 -0.39629E-03 -0.39731E-03 -0.39826E-03 -0.39915E-03 -0.39996E-03 -0.40070E-03 -0.40138E-03
 -0.40198E-03 -0.40251E-03 -0.40297E-03 -0.40336E-03 -0.40368E-03 -0.40393E-03 -0.40411E-03 -0.40422E-03
 -0.40425E-03 -0.40422E-03 -0.40411E-03 -0.40393E-03 -0.40368E-03 -0.40336E-03 -0.40297E-03 -0.40251E-03
 -0.40198E-03 -0.40138E-03 -0.40070E-03 -0.39996E-03 -0.39915E-03 -0.39826E-03 -0.39731E-03 -0.39629E-03
 -0.39520E-03 -0.39403E-03 -0.39280E-03 -0.39150E-03 -0.39014E-03 -0.38870E-03 -0.38720E-03 -0.38563E-03
 -0.38399E-03 -0.38228E-03 -0.38051E-03 -0.37868E-03 -0.37678E-03 -0.37481E-03 -0.37278E-03 -0.37069E-03
 -0.36853E-03 -0.36631E-03 -0.36403E-03 -0.36168E-03 -0.35928E-03 -0.35681E-03 -0.35429E-03 -0.35171E-03
 -0.34907E-03 -0.34637E-03 -0.34362E-03 -0.34081E-03 -0.33794E-03 -0.33502E-03 -0.33205E-03 -0.32903E-03
 -0.32595E-03 -0.32283E-03 -0.31966E-03 -0.31643E-03 -0.31316E-03 -0.30985E-03 -0.30649E-03 -0.30309E-03
 -0.29964E-03 -0.29615E-03 -0.29262E-03 -0.28905E-03 -0.28544E-03 -0.28180E-03 -0.27811E-03 -0.27440E-03
 -0.27065E-03 -0.26686E-03 -0.26305E-03 -0.25920E-03 -0.25533E-03 -0.25143E-03 -0.24749E-03 -0.24354E-03
 -0.23956E-03 -0.23555E-03 -0.23152E-03 -0.22747E-03 -0.22340E-03 -0.21931E-03 -0.21520E-03 -0.21107E-03
 -0.20693E-03 -0.20277E-03 -0.19859E-03 -0.19440E-03 -0.19020E-03 -0.18598E-03 -0.18176E-03 -0.17752E-03
 -0.17327E-03 -0.16901E-03 -0.16474E-03 -0.16047E-03 -0.15619E-03 -0.15190E-03 -0.14760E-03 -0.14330E-03
 -0.13899E-03 -0.13467E-03 -0.13036E-03 -0.12603E-03 -0.12171E-03 -0.11738E-03 -0.11305E-03 -0.10871E-03
 -0.10437E-03 -0.10003E-03 -0.95692E-04 -0.91349E-04 -0.87004E-04 -0.82658E-04 -0.78311E-04 -0.73964E-04
 -0.69615E-04 -0.65266E-04 -0.60916E-04 -0.56566E-04 -0.52215E-04 -0.47865E-04 -0.43514E-04 -0.39162E-04
 -0.34811E-04 -0.30460E-04 -0.26109E-04 -0.21757E-04 -0.17406E-04 -0.13054E-04 -0.87029E-05 -0.43514E-05
  0.00000E+00
  0.00000E+00 -0.87029E-05 -0.17406E-04 -0.26109E-04 -0.34811E-04 -0.43514E-04 -0.52217E-04 -0.60920E-04
 -0.69623E-04 -0.78325E-04 -0.87027E-04 -0.95729E-04 -0.10443E-03 -0.11313E-03 -0.12183E-03 -0.13053E-03
 -0.13923E-03 -0.14793E-03 -0.15662E-03 -0.16532E-03 -0.17401E-03 -0.18270E-03 -0.19139E-03 -0.20007E-03
 -0.20875E-03 -0.21742E-03 -0.22609E-03 -0.23476E-03 -0.24342E-03 -0.25207E-03 -0.26071E-03 -0.26935E-03
 -0.27798E-03 -0.28660E-03 -0.29520E-03 -0.30380E-03 -0.31238E-03 -0.32095E-03 -0.32950E-03 -0.33803E-03
 -0.34655E-03 -0.35505E-03 -0.36353E-03 -0.37198E-03 -0.38041E-03 -0.38882E-03 -0.39720E-03 -0.40555E-03
 -0.41387E-03 -0.42216E-03 -0.43042E-03 -0.43864E-03 -0.44682E-03 -0.45496E-03 -0.46307E-03 -0.47112E-03
 -0.47914E-03 -0.48710E-03 -0.49502E-03 -0.50288E-03 -0.51069E-03 -0.51844E-03 -0.52613E-03 -0.53376E-03
 -0.54133E-03 -0.54883E-03 -0.55626E-03 -0.56363E-03 -0.57092E-03 -0.57814E-03 -0.58528E-03 -0.59234E-03
 -0.59932E-03 -0.60621E-03 -0.61302E-03 -0.61974E-03 -0.62638E-03 -0.63292E-03 -0.63936E-03 -0.64571E-03
 -0.65196E-03 -0.65811E-03 -0.66416E-03 -0.67010E-03 -0.67594E-03 -0.68167E-03 -0.68729E-03 -0.69280E-03
 -0.69819E-03 -0.70347E-03 -0.70864E-03 -0.71369E-03 -0.71862E-03 -0.72343E-03 -0.72811E-03 -0.73268E-03
 -0.73712E-03 -0.74144E-03 -0.74562E-03 -0.74969E-03 -0.75362E-03 -0.75742E-03 -0.76109E-03 -0.76464E-03
 -0.76804E-03 -0.77132E-03 -0.77446E-03 -0.77747E-03 -0.78034E-03 -0.78308E-03 -0.78567E-03 -0.78814E-03
 -0.79046E-03 -0.79264E-03 -0.79469E-03 -0.79660E-03 -0.79837E-03 -0.79999E-03 -0.80148E-03 -0.80283E-03
 -0.80403E-03 -0.80510E-03 -0.80602E-03 -0.80680E-03 -0.80744E-03 -0.80794E-03 -0.80829E-03 -0.80850E-03
 -0.80858E-03 -0.80850E-03 -0.80829E-03 -0.80794E-03 -0.80744E-03 -0.80680E-03 -0.80602E-03 -0.80510E-03
 -0.80403E-03 -0.80283E-03 -0.80148E-03 -0.79999E-03 -0.79837E-03 -0.79660E-03 -0.79469E-03 -0.79264E-03
 -0.79046E-03 -0.78814E-03 -0.78567E-03 -0.78308E-03 -0.78034E-03 -0.77747E-03 -0.77446E-03 -0.77132E-03
 -0.76804E-03 -0.76464E-03 -0.76109E-03 -0.75742E-03 -0.75362E-03 -0.74969E-03 -0.74562E-03 -0.74144E-03
 -0.73712E-03 -0.73268E-03 -0.72811E-03 -0.72343E-03 -0.71862E-03 -0.71369E-03 -0.70864E-03 -0.70347E-03
 -0.69819E-03 -0.69280E-03 -0.68729E-03 -0.68167E-03 -0.67594E-03 -0.67010E-03 -0.66416E-03 -0.65811E-03
 -0.65196E-03 -0.64571E-03 -0.63936E-03 -0.63292E-03 -0.62638E-03 -0.61974E-03 -0.61302E-03 -0.60621E-03
 -0.59932E-03 -0.59234E-03 -0.58528E-03 -0.57814E-03 -0.57092E-03 -0.56363E-03 -0.55626E-03 -0.54883E-03
 -0.54133E-03 -0.53376E-03 -0.52613E-03 -0.51844E-03 -0.51069E-03 -0.50288E-03 -0.49502E-03 -0.48710E-03
 -0.47914E-03 -0.47112E-03 -0.46307E-03 -0.45497E-03 -0.44682E-03 -0.43864E-03 -0.43042E-03 -0.42216E-03
 -0.41387E-03 -0.40555E-03 -0.39720E-03 -0.38882E-03 -0.38041E-03 -0.37198E-03 -0.36353E-03 -0.35505E-03
 -0.34655E-03 -0.33803E-03 -0.32950E-03 -0.32095E-03 -0.31238E-03 -0.30380E-03 -0.29520E-03 -0.28660E-03
 -0.27798E-03 -0.26935E-03 -0.26071E-03 -0.25207E-03 -0.24342E-03 -0.23476E-03 -0.22609E-03 -0.21742E-03
 -0.20875E-03 -0.20007E-03 -0.19139E-03 -0.18270E-03 -0.17401E-03 -0.16532E-03 -0.15662E-03 -0.14793E-03
 -0.13923E-03 -0.13053E-03 -0.12183E-03 -0.11313E-03 -0.10443E-03 -0.95729E-04 -0.87027E-04 -0.78325E-04
 -0.69623E-04 -0.60920E-04 -0.52217E-04 -0.43514E-04 -0.34811E-04 -0.26109E-04 -0.17406E-04 -0.87029E-05
  0.00000E+00
  0.00000E+00 -0.13054E-04 -0.26109E-04 -0.39163E-04 -0.52217E-04 -0.65271E-04 -0.78326E-04 -0.91380E-04
 -0.10443E-03 -0.11749E-03 -0.13054E-03 -0.14359E-03 -0.15665E-03 -0.16970E-03 -0.18275E-03 -0.19580E-03
 -0.20885E-03 -0.22189E-03 -0.23494E-03 -0.24798E-03 -0.26102E-03 -0.27405E-03 -0.28708E-03 -0.30011E-03
 -0.31313E-03 -0.32614E-03 -0.33915E-03 -0.35215E-03 -0.36514E-03 -0.37811E-03 -0.39108E-03 -0.40404E-03
 -0.41698E-03 -0.42991E-03 -0.44282E-03 -0.45571E-03 -0.46858E-03 -0.48144E-03 -0.49427E-03 -0.50707E-03
 -0.51985E-03 -0.53260E-03 -0.54532E-03 -0.55800E-03 -0.57065E-03 -0.58326E-03 -0.59584E-03 -0.60837E-03
